"uniqueIDsite","unIDyearSite","uniqueIDYear","uniqueID","site","year","block","row","treat","seedl_nr","height","diam_mm","dateYear","mort_date","notes","mortality","mort_binar","waxQual","damage","percentDebark","waxHeight_cm","rootCol","origNotes","mort2","rank","sumDamage","sumMort","ZeroDam","bxcx.x.t","bxcx.x","x.t","x","mean","sd","n","norm_stat","standardize"
"B9R1collarS2 clearcut","B9R1collarS2_2018_clearcut","B9R1collarS2_2018","B9R1collarS2","clearcut",2018,9,1,"collar",2,0,NA,2018,2018,"Hylobius","dead",1,0,20,10,0,"","other",1,1,20,1,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS3 clearcut","B9R1collarS3_2018_clearcut","B9R1collarS3_2018","B9R1collarS3","clearcut",2018,9,1,"collar",3,37,4.5,2018,0,"alive","alive",0,0,20,10,0,"","alive",0,1,220,1,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS3 clearcut","B9R1collarS3_2019_clearcut","B9R1collarS3_2019","B9R1collarS3","clearcut",2019,9,1,"collar",3,0,NA,2019,2019,"Hylobius","dead",1,0,200,30,0,"","Hylobius",1,1,220,1,1,0.0491701892538407,200,0.0951161697214249,200,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS4 clearcut","B9R1collarS4_2018_clearcut","B9R1collarS4_2018","B9R1collarS4","clearcut",2018,9,1,"collar",4,0,NA,2018,2018,"Hylobius","dead",1,0,110,70,0,"","Hylobius",1,1,110,1,1,-0.386553836916145,110,-0.343713311290523,110,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS5 clearcut","B9R1collarS5_2018_clearcut","B9R1collarS5_2018","B9R1collarS5","clearcut",2018,9,1,"collar",5,33,6,2018,0,"alive","alive",0,0,650,80,0,"","alive",0,1,2950,1,1,0.962732490566226,650,0.960299396043456,650,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS5 clearcut","B9R1collarS5_2019_clearcut","B9R1collarS5_2019","B9R1collarS5","clearcut",2019,9,1,"collar",5,37,7.3,2019,0,"alive","alive",0,0,1500,100,0,"","alive",0,1,2950,1,1,1.65749305139867,1500,1.57414384016723,1500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS5 clearcut","B9R1collarS5_2020_clearcut","B9R1collarS5_2020","B9R1collarS5","clearcut",2020,9,1,"collar",5,0,NA,2020,2020,"Hylobius","dead",1,0,800,0,0,"","Hylobius",1,1,2950,1,1,1.13151554219072,800,1.11271616305002,800,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS6 clearcut","B9R1collarS6_2018_clearcut","B9R1collarS6_2018","B9R1collarS6","clearcut",2018,9,1,"collar",6,0,NA,2018,2018,"Hylobius","dead",1,0,440,70,0,"","Hylobius",1,1,440,1,1,0.6520260742874,440,0.673876765159969,440,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS7 clearcut","B9R1collarS7_2018_clearcut","B9R1collarS7_2018","B9R1collarS7","clearcut",2018,9,1,"collar",7,0,NA,2018,2018,"Hylobius","dead",1,0,90,50,0,"","Hylobius",1,1,90,1,1,-0.528823999213003,90,-0.49100741081335,90,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS8 clearcut","B9R1collarS8_2018_clearcut","B9R1collarS8_2018","B9R1collarS8","clearcut",2018,9,1,"collar",8,27,5.2,2018,0,"alive","alive",0,0,50,20,0,"","alive",0,1,1400,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS8 clearcut","B9R1collarS8_2019_clearcut","B9R1collarS8_2019","B9R1collarS8","clearcut",2019,9,1,"collar",8,29,5.6,2019,0,"alive","alive",0,0,900,100,0,"","alive",0,1,1400,0,1,1.22833846844789,900,1.19917430846233,900,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS8 clearcut","B9R1collarS8_2020_clearcut","B9R1collarS8_2020","B9R1collarS8","clearcut",2020,9,1,"collar",8,21,6.3,2020,0,"alive","alive",0,0,450,0,0,"Z","bad condition",0,1,1400,0,1,0.669694494240337,450,0.69037284096404,450,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS9 clearcut","B9R1collarS9_2018_clearcut","B9R1collarS9_2018","B9R1collarS9","clearcut",2018,9,1,"collar",9,0,NA,2018,2018,"Hylobius","dead",1,0,80,50,0,"","Hylobius",1,1,80,1,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS1 clearcut","B9R2controlS1_2019_clearcut","B9R2controlS1_2019","B9R2controlS1","clearcut",2019,9,2,"control",1,28,5.8,2019,0,"alive","alive",0,0,350,100,0,"","alive",0,1,350,1,1,0.473660492266185,350,0.50589699789457,350,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS10 clearcut","B9R2controlS10_2018_clearcut","B9R2controlS10_2018","B9R2controlS10","clearcut",2018,9,2,"control",10,0,NA,2018,2018,"Hylobius","dead",1,0,210,90,0,"","Hylobius",1,1,210,1,1,0.0855302684679837,210,0.130929984368803,210,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS2 clearcut","B9R2controlS2_2019_clearcut","B9R2controlS2_2019","B9R2controlS2","clearcut",2019,9,2,"control",2,41,6.2,2019,0,"alive","alive",0,0,20,10,0,"","alive",0,1,20,0,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS3 clearcut","B9R2controlS3_2018_clearcut","B9R2controlS3_2018","B9R2controlS3","clearcut",2018,9,2,"control",3,0,NA,2018,2018,"Hylobius","dead",1,0,150,90,0,"","Hylobius",1,1,150,1,1,-0.1627477737364,150,-0.116052232879533,150,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS4 clearcut","B9R2controlS4_2018_clearcut","B9R2controlS4_2018","B9R2controlS4","clearcut",2018,9,2,"control",4,0,NA,2018,2018,"Hylobius","dead",1,0,60,30,0,"","other",1,1,60,1,1,-0.81034232961773,60,-0.788609271765251,60,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS5 clearcut","B9R2controlS5_2018_clearcut","B9R2controlS5_2018","B9R2controlS5","clearcut",2018,9,2,"control",5,0,NA,2018,2018,"Hylobius","dead",1,0,450,100,0,"","Hylobius",1,1,450,1,1,0.669694494240337,450,0.69037284096404,450,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS6 clearcut","B9R2controlS6_2018_clearcut","B9R2controlS6_2018","B9R2controlS6","clearcut",2018,9,2,"control",6,0,NA,2018,2018,"Hylobius","dead",1,0,960,100,0,"","Hylobius",1,1,960,1,1,1.28172688715923,960,1.24654854590369,960,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS7 clearcut","B9R2controlS7_2018_clearcut","B9R2controlS7_2018","B9R2controlS7","clearcut",2018,9,2,"control",7,54,7,2018,0,"alive","alive",0,0,10,10,0,"","alive",0,1,3810,1,1,-1.96420491796519,10,-2.10206644048055,10,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS7 clearcut","B9R2controlS7_2019_clearcut","B9R2controlS7_2019","B9R2controlS7","clearcut",2019,9,2,"control",7,56,6.9,2019,0,"alive","alive",0,0,1300,100,0,"","alive",0,1,3810,1,1,1.53574119717136,1300,1.46910121745286,1300,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS7 clearcut","B9R2controlS7_2020_clearcut","B9R2controlS7_2020","B9R2controlS7","clearcut",2020,9,2,"control",7,0,NA,2020,2020,"Hylobius","dead",1,0,2500,0,0,"","Hylobius",1,1,3810,1,1,2.10205336187508,2500,1.94911346467002,2500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS8 clearcut","B9R2controlS8_2018_clearcut","B9R2controlS8_2018","B9R2controlS8","clearcut",2018,9,2,"control",8,0,NA,2018,2018,"Hylobius","dead",1,0,130,100,0,"","Hylobius",1,1,130,1,1,-0.266604195200795,130,-0.221092180121738,130,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R2controlS9 clearcut","B9R2controlS9_2018_clearcut","B9R2controlS9_2018","B9R2controlS9","clearcut",2018,9,2,"control",9,0,NA,2018,2018,"Hylobius","dead",1,0,70,50,0,"","Hylobius",1,1,70,1,1,-0.704241515787285,70,-0.675469051928125,70,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS1 clearcut","B9R3wax FS1_2019_clearcut","B9R3wax FS1_2019","B9R3wax FS1","clearcut",2019,9,3,"wax F",1,48,11.8,2019,0,"alive","alive",0,2,220,50,0,"","alive",0,3,250,0,1,0.120312808710513,220,0.165077461634417,220,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS1 clearcut","B9R3wax FS1_2020_clearcut","B9R3wax FS1_2020","B9R3wax FS1","clearcut",2020,9,3,"wax F",1,59,13.2,2020,0,"alive","alive",0,3,30,0,0,"","alive",0,4,250,0,1,-1.27372005739375,30,-1.29725857221234,30,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS2 clearcut","B9R3wax FS2_2019_clearcut","B9R3wax FS2_2019","B9R3wax FS2","clearcut",2019,9,3,"wax F",2,41,5.4,2019,0,"alive","alive",0,3,350,100,0,"","alive",0,4,650,1,1,0.473660492266185,350,0.50589699789457,350,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS2 clearcut","B9R3wax FS2_2020_clearcut","B9R3wax FS2_2020","B9R3wax FS2","clearcut",2020,9,3,"wax F",2,0,NA,2020,2020,"Hylobius","dead",1,0,300,0,0,"","Hylobius",1,1,650,1,1,0.35508985260553,300,0.39274379736436,300,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS3 clearcut","B9R3wax FS3_2020_clearcut","B9R3wax FS3_2020","B9R3wax FS3","clearcut",2020,9,3,"wax F",3,0,NA,2020,2020,"Hylobius","dead",1,2,90,0,0,"","Hylobius",1,3,90,1,1,-0.528823999213003,90,-0.49100741081335,90,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS4 clearcut","B9R3wax FS4_2019_clearcut","B9R3wax FS4_2019","B9R3wax FS4","clearcut",2019,9,3,"wax F",4,41,11.2,2019,0,"alive","alive",0,2,130,40,0,"","alive",0,3,420,0,1,-0.266604195200795,130,-0.221092180121738,130,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS4 clearcut","B9R3wax FS4_2020_clearcut","B9R3wax FS4_2020","B9R3wax FS4","clearcut",2020,9,3,"wax F",4,49,14.1,2020,0,"alive","alive",0,2,290,0,0,"","terminal",0,3,420,0,1,0.329182084381024,290,0.367858630667649,290,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS9 clearcut","B9R3wax FS9_2019_clearcut","B9R3wax FS9_2019","B9R3wax FS9","clearcut",2019,9,3,"wax F",9,44,8.4,2019,0,"alive","alive",0,4,250,100,0,"","alive",0,5,570,0,1,0.216469801751026,250,0.25891222405536,250,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R3wax FS9 clearcut","B9R3wax FS9_2020_clearcut","B9R3wax FS9_2020","B9R3wax FS9","clearcut",2020,9,3,"wax F",9,55,12.8,2020,0,"alive","alive",0,3,320,0,0,"","alive",0,5,570,0,1,0.404578495276106,320,0.440117815330041,320,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS1 clearcut","B9R5glueS1_2018_clearcut","B9R5glueS1_2018","B9R5glueS1","clearcut",2018,9,5,"glue",1,40,10.2,2018,0,"alive","alive",0,0,40,30,0,"","alive",0,1,90,0,1,-1.08408906271493,40,-1.08617575040892,40,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS1 clearcut","B9R5glueS1_2019_clearcut","B9R5glueS1_2019","B9R5glueS1","clearcut",2019,9,5,"glue",1,49,19.1,2019,0,"alive","alive",0,0,50,20,0,"","alive",0,1,90,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS10 clearcut","B9R5glueS10_2019_clearcut","B9R5glueS10_2019","B9R5glueS10","clearcut",2019,9,5,"glue",10,61,11.5,2019,0,"alive","alive",0,0,340,50,0,"","alive",0,1,1100,1,1,0.451267220931861,340,0.484618892122288,340,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS10 clearcut","B9R5glueS10_2020_clearcut","B9R5glueS10_2020","B9R5glueS10","clearcut",2020,9,5,"glue",10,0,NA,2020,2020,"Hylobius","dead",1,0,760,0,0,"","Hylobius",1,1,1100,1,1,1.08959564236769,760,1.07506453929672,760,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS2 clearcut","B9R5glueS2_2018_clearcut","B9R5glueS2_2018","B9R5glueS2","clearcut",2018,9,5,"glue",2,0,NA,2018,2018,"Hylobius","dead",1,0,430,100,0,"","Hylobius",1,1,430,1,1,0.63397979258384,430,0.657001438175269,430,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS3 clearcut","B9R5glueS3_2018_clearcut","B9R5glueS3_2018","B9R5glueS3","clearcut",2018,9,5,"glue",3,0,NA,2018,2018,"Hylobius","dead",1,0,220,100,0,"","Hylobius",1,1,220,1,1,0.120312808710513,220,0.165077461634417,220,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS4 clearcut","B9R5glueS4_2019_clearcut","B9R5glueS4_2019","B9R5glueS4","clearcut",2019,9,5,"glue",4,52,11.5,2019,0,"alive","alive",0,0,110,30,0,"","alive",0,1,110,0,1,-0.386553836916145,110,-0.343713311290523,110,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS5 clearcut","B9R5glueS5_2019_clearcut","B9R5glueS5_2019","B9R5glueS5","clearcut",2019,9,5,"glue",5,65,12.6,2019,0,"alive","alive",0,0,80,30,0,"","alive",0,1,80,0,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS6 clearcut","B9R5glueS6_2019_clearcut","B9R5glueS6_2019","B9R5glueS6","clearcut",2019,9,5,"glue",6,53,14.1,2019,0,"alive","alive",0,0,180,40,0,"","alive",0,1,180,0,1,-0.0289314417086277,180,0.0177777455258481,180,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS7 clearcut","B9R5glueS7_2018_clearcut","B9R5glueS7_2018","B9R5glueS7","clearcut",2018,9,5,"glue",7,0,NA,2018,2018,"Hylobius","dead",1,0,230,100,0,"","Hylobius",1,1,230,1,1,0.153653476402268,230,0.197706792483443,230,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R5glueS9 clearcut","B9R5glueS9_2018_clearcut","B9R5glueS9_2018","B9R5glueS9","clearcut",2018,9,5,"glue",9,0,NA,2018,2018,"Hylobius","dead",1,0,80,50,0,"","Hylobius",1,1,80,1,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS1 clearcut","B9R6wax CS1_2019_clearcut","B9R6wax CS1_2019","B9R6wax CS1","clearcut",2019,9,6,"wax C",1,39,9,2019,0,"alive","alive",0,2,400,100,0,"","alive",0,3,400,1,1,0.577396041241463,400,0.603914876088799,400,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS2 clearcut","B9R6wax CS2_2019_clearcut","B9R6wax CS2_2019","B9R6wax CS2","clearcut",2019,9,6,"wax C",2,41,9.2,2019,0,"alive","alive",0,1,50,20,0,"","alive",0,2,50,1,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS3 clearcut","B9R6wax CS3_2019_clearcut","B9R6wax CS3_2019","B9R6wax CS3","clearcut",2019,9,6,"wax C",3,30,4.5,2019,0,"alive","alive",0,4,250,100,0,"","alive",0,5,250,1,1,0.216469801751026,250,0.25891222405536,250,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS5 clearcut","B9R6wax CS5_2019_clearcut","B9R6wax CS5_2019","B9R6wax CS5","clearcut",2019,9,6,"wax C",5,46,8.8,2019,0,"alive","alive",0,2,20,10,0,"","alive",0,3,120,0,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS5 clearcut","B9R6wax CS5_2020_clearcut","B9R6wax CS5_2020","B9R6wax CS5","clearcut",2020,9,6,"wax C",5,48,11.7,2020,0,"alive","alive",0,3,100,0,0,"","alive",0,4,120,0,1,-0.454372007384348,100,-0.413672214724168,100,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS6 clearcut","B9R6wax CS6_2019_clearcut","B9R6wax CS6_2019","B9R6wax CS6","clearcut",2019,9,6,"wax C",6,0,NA,2019,2019,"Hylastes","dead",1,3,20,10,0,"","Hylastes",1,4,20,1,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS7 clearcut","B9R6wax CS7_2019_clearcut","B9R6wax CS7_2019","B9R6wax CS7","clearcut",2019,9,6,"wax C",7,41,2.4,2019,0,"alive","alive",0,2,90,30,0,"","alive",0,3,90,0,1,-0.528823999213003,90,-0.49100741081335,90,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS9 clearcut","B9R6wax CS9_2019_clearcut","B9R6wax CS9_2019","B9R6wax CS9","clearcut",2019,9,6,"wax C",9,60,13.5,2019,0,"alive","alive",0,2,2500,100,0,"","alive",0,3,4000,1,1,2.10205336187508,2500,1.94911346467002,2500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R6wax CS9 clearcut","B9R6wax CS9_2020_clearcut","B9R6wax CS9_2020","B9R6wax CS9","clearcut",2020,9,6,"wax C",9,0,NA,2020,2020,"Hylobius","dead",1,4,1500,0,0,"","Hylobius",1,5,4000,1,1,1.65749305139867,1500,1.57414384016723,1500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
